state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
IN,1,-0.158,-0.142,0.02024,0.125,"BAYH, Evan",0.715,0.534,0.003738317757009346,0.0,S896,A bill to prevent mortgage foreclosures and enhance mortgage credit availability.,Bill Passed,1,185,49901,0,0
OH,1,0.239,-0.803,0.018226666666666665,0.125,"VOINOVICH, George Victor",0.715,0.534,0.003738317757009346,0.0,S896,A bill to prevent mortgage foreclosures and enhance mortgage credit availability.,Bill Passed,1,185,49903,0,1
AL,1,0.446,0.57,0.049253333333333336,0.375,"SHELBY, Richard C.",0.715,0.534,0.003738317757009346,0.0,S896,A bill to prevent mortgage foreclosures and enhance mortgage credit availability.,Bill Passed,1,185,94659,0,1
PA,1,-0.321,0.036,0.05262666666666667,0.35,"SPECTER, Arlen",0.715,0.534,0.003738317757009346,0.0,S896,A bill to prevent mortgage foreclosures and enhance mortgage credit availability.,Bill Passed,1,185,94910,0,0
WV,1,-0.309,0.729,0.03233333333333333,0.7,"BYRD, Robert Carlyle",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,1366,0,0
HI,1,-0.319,0.062,0.08337333333333333,0.625,"INOUYE, Daniel Ken",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,4812,0,0
MS,1,0.287,0.051,0.08593333333333333,0.45,"COCHRAN, William Thad",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14009,0,1
MT,1,-0.212,0.017,0.06601333333333333,0.425,"BAUCUS, Max Sieben",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14203,0,0
CT,1,-0.328,-0.317,0.0802,0.425,"DODD, Christopher John",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14213,0,0
IA,1,0.362,-0.035,0.09996,0.425,"GRASSLEY, Charles Ernest",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14226,0,1
IA,1,-0.351,-0.546,0.06893333333333333,0.425,"HARKIN, Thomas Richard (Tom)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14230,0,0
VT,1,-0.36,-0.121,0.10026666666666667,0.425,"LEAHY, Patrick Joseph",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14307,0,0
HI,1,-0.419,0.273,0.07108,0.425,"AKAKA, Daniel Kahikina",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14400,0,0
MD,1,-0.37,-0.128,0.10669333333333333,0.4,"MIKULSKI, Barbara Ann",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14440,0,0
UT,1,0.382,-0.004,0.08088,0.4,"HATCH, Orrin Grant",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14503,0,1
IN,1,0.304,-0.466,0.05788,0.4,"LUGAR, Richard Green",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14506,0,1
FL,1,-0.193,0.337,0.04921333333333333,0.25,"NELSON, Clarence William (Bill)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14651,0,0
ME,1,0.091,-0.548,0.07018666666666666,0.375,"SNOWE, Olympia Jean",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14661,0,1
MI,1,-0.395,-0.116,0.08564,0.375,"LEVIN, Carl",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14709,0,0
ND,1,-0.267,0.09,0.054906666666666666,0.375,"DORGAN, Byron Leslie",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14812,0,0
NH,1,0.429,-0.737,0.028333333333333332,0.3,"GREGG, Judd Alan",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14826,0,1
KS,1,0.413,-0.09,0.06358666666666667,0.35,"ROBERTS, Charles Patrick (Pat)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14852,0,1
NY,1,-0.355,-0.414,0.10678666666666667,0.35,"SCHUMER, Charles Ellis (Chuck)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14858,0,0
OR,1,-0.333,-0.487,0.11181333333333333,0.375,"WYDEN, Ronald Lee",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14871,0,0
NM,1,-0.266,0.045,0.06877333333333334,0.325,"BINGAMAN, Jesse Francis, Jr. (Jeff)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14912,0,0
MA,1,-0.352,-0.382,0.08492,0.3,"KERRY, John Forbes",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14920,0,0
KY,1,0.402,0.017,0.03762666666666667,0.3,"McCONNELL, Addison Mitchell (Mitch)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,14921,0,1
CA,1,-0.45,-0.423,0.11684,0.325,"BOXER, Barbara",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15011,0,0
DE,1,-0.179,-0.225,0.06092,0.225,"CARPER, Thomas Richard",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15015,0,0
IL,1,-0.342,-0.31,0.1376,0.325,"DURBIN, Richard Joseph",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15021,0,0
AZ,1,0.381,-0.626,0.06181333333333333,0.325,"McCAIN, John Sidney, III",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15039,0,1
NV,1,-0.276,0.258,0.06598666666666667,0.325,"REID, Harry",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15054,0,0
KY,1,0.521,-0.049,0.032946666666666666,0.275,"BUNNING, James Paul David",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15406,0,1
MD,1,-0.32,-0.224,0.08349333333333334,0.275,"CARDIN, Benjamin Louis",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15408,0,0
OK,1,0.552,0.045,0.07286666666666666,0.3,"INHOFE, James Mountain",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15424,0,1
AZ,1,0.548,-0.413,0.03356,0.275,"KYL, Jon Llewellyn",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15429,0,1
ND,1,-0.296,0.582,0.044333333333333336,0.275,"CONRAD, Kent",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15502,0,0
WI,1,-0.256,-0.406,0.0354,0.25,"KOHL, Herbert H.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15703,0,0
CT,1,-0.205,-0.312,0.06622666666666667,0.25,"LIEBERMAN, Joseph I.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,15704,0,0
NY,1,-0.45,-0.315,0.06709333333333334,0.025,"GILLIBRAND, Kirsten",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,20735,0,0
RI,1,-0.361,-0.16,0.06509333333333334,0.225,"REED, John F. (Jack)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29142,0,0
VT,1,-0.544,-0.427,0.10338666666666667,0.225,"SANDERS, Bernard",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29147,1,1
AR,1,-0.166,0.178,0.03048,0.175,"LINCOLN, Blanche Lambert",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29305,0,0
ID,1,0.505,0.291,0.05793333333333334,0.2,"CRAPO, Michael Dean",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29345,0,1
OH,1,-0.425,-0.097,0.10797333333333334,0.2,"BROWN, Sherrod",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29389,0,0
GA,1,0.423,0.205,0.034813333333333335,0.175,"CHAMBLISS, Saxby",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29512,0,1
KS,1,0.439,-0.306,0.02576,0.2,"BROWNBACK, Sam Dale",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29523,0,1
MS,1,0.377,0.34,0.05909333333333333,0.2,"WICKER, Roger F.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29534,0,1
NV,1,0.508,-0.464,0.020653333333333333,0.15,"ENSIGN, John Eric",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29537,0,1
NC,1,0.435,-0.07,0.04084,0.175,"BURR, Richard M.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29548,0,1
OK,1,0.782,0.055,0.02556,0.125,"COBURN, Thomas Allen",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29555,0,1
SC,1,0.367,-0.272,0.04776,0.175,"GRAHAM, Lindsey O.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29566,0,1
MI,1,-0.343,-0.019,0.07248,0.15,"STABENOW, Deborah Ann",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29732,0,0
SD,1,0.432,0.227,0.0372,0.125,"THUNE, John",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29754,0,1
CO,1,-0.353,0.049,0.03558666666666667,0.125,"UDALL, Mark",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29906,0,0
GA,1,0.402,-0.011,0.044866666666666666,0.125,"ISAKSON, Johnny",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29909,0,1
LA,1,0.495,0.323,0.03281333333333333,0.125,"VITTER, David",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29918,0,1
NM,1,-0.453,0.161,0.04430666666666667,0.125,"UDALL, Thomas (Tom)",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29924,0,0
SC,1,0.7,-0.102,0.017066666666666667,0.125,"DeMINT, James W.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,29936,0,1
WA,1,-0.307,-0.402,0.05569333333333333,0.125,"CANTWELL, Maria E.",0.0,0.0,0.016822429906542057,0.007476635514018692,S454,"A bill to improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.",Bill Passed,1,186,39310,0,0
