state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
AL,0,0.378,0.379,0.026106666666666667,0.25,"ROGERS, Mike Dennis",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20301,0,1
AZ,0,-0.598,-0.264,0.14417333333333332,0.25,"GRIJALVA, Raúl M.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20305,0,0
CA,0,-0.508,-0.131,0.06362666666666666,0.25,"SÁNCHEZ, Linda T.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20310,0,0
FL,0,0.281,0.16,0.028813333333333333,0.25,"DIAZ-BALART, Mario",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20316,0,1
GA,0,-0.305,0.167,0.04677333333333333,0.25,"SCOTT, David",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20321,0,0
HI,0,-0.205,-0.087,0.03950666666666667,0.125,"CASE, Ed",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20322,0,0
MD,0,-0.299,0.12,0.041986666666666665,0.25,"RUPPERSBERGER, C. A. (Dutch)",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20329,0,0
OH,0,0.265,0.259,0.02828,0.25,"TURNER, Michael R.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20342,0,1
OK,0,0.323,0.411,0.04321333333333333,0.25,"COLE, Tom",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20344,0,1
TX,0,0.565,-0.164,0.034466666666666666,0.25,"BURGESS, Michael C.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20355,0,1
CA,0,-0.199,0.448,0.05110666666666667,0.225,"COSTA, Jim",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20501,0,0
FL,0,-0.414,0.102,0.057493333333333334,0.225,"WASSERMAN SCHULTZ, Debbie",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20504,0,0
MO,0,-0.453,-0.001,0.05566666666666667,0.225,"CLEAVER, Emanuel, II",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20517,0,0
NY,0,-0.348,-0.032,0.04748,0.225,"HIGGINS, Brian",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20519,0,0
NC,0,0.624,0.174,0.02308,0.225,"FOXX, Virginia Ann",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20521,0,1
NC,0,0.524,0.156,0.019826666666666666,0.225,"McHENRY, Patrick T.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20522,0,1
TX,0,-0.447,0.262,0.05141333333333333,0.225,"GREEN, Al",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20529,0,0
TX,0,0.41,0.176,0.04252,0.225,"McCAUL, Michael T.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20530,0,1
TX,0,-0.225,0.639,0.03269333333333333,0.225,"CUELLAR, Henry",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20533,0,0
WA,0,0.436,0.098,0.03198666666666666,0.225,"McMORRIS RODGERS, Cathy",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20535,0,1
WI,0,-0.522,-0.27,0.08068,0.225,"MOORE, Gwendolynne S. (Gwen)",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20537,0,0
CA,0,-0.434,-0.143,0.058506666666666665,0.225,"MATSUI, Doris",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20538,0,0
CA,0,0.453,0.233,0.008373333333333333,0.2,"MCCARTHY, Kevin",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20703,0,1
CO,0,0.665,0.257,0.04032,0.2,"LAMBORN, Doug",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20704,0,1
CT,0,-0.337,0.04,0.04818666666666667,0.2,"COURTNEY, Joe",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20706,0,0
FL,0,-0.436,0.072,0.047613333333333334,0.2,"CASTOR, Kathy",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20708,0,0
FL,0,0.361,-0.081,0.024746666666666667,0.2,"BUCHANAN, Vernon G.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20709,0,1
GA,0,-0.477,-0.053,0.07717333333333333,0.2,"JOHNSON, Hank",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20712,0,0
MD,0,-0.466,-0.078,0.030013333333333333,0.2,"SARBANES, John",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20724,0,0
MI,0,0.499,0.163,0.027733333333333332,0.175,"WALBERG, Tim",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20725,0,1
NE,0,0.51,0.254,0.022946666666666667,0.2,"SMITH, Adrian",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20729,0,1
NY,0,-0.608,-0.262,0.0766,0.2,"CLARKE, Yvette Diane",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20733,0,0
OH,0,0.712,-0.184,0.017546666666666665,0.2,"JORDAN, Jim",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,20738,0,1
TN,0,-0.39,-0.294,0.11009333333333333,0.2,"COHEN, Stephen",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20748,0,0
IL,0,-0.238,-0.226,0.03374666666666667,0.175,"FOSTER, Bill",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20749,0,0
OH,0,0.509,0.286,0.030746666666666665,0.2,"LATTA, Robert E.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20755,0,1
VA,0,0.448,0.021,0.03716,0.2,"WITTMAN, Robert J.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20756,0,1
IN,0,-0.437,0.031,0.08029333333333333,0.2,"CARSON, André",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20757,0,0
FL,0,0.423,-0.032,0.0394,0.2,"BILIRAKIS, Gus",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20758,0,1
LA,0,0.559,0.162,0.01308,0.2,"SCALISE, Steve",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20759,0,1
CA,0,0.67,-0.366,0.025026666666666666,0.175,"McCLINTOCK, Tom",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20903,0,1
CT,0,-0.241,-0.21,0.03321333333333333,0.175,"HIMES, James A.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20907,0,0
FL,0,0.533,-0.353,0.0388,0.175,"POSEY, Bill",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,20909,0,1
KY,0,0.427,0.273,0.0234,0.175,"GUTHRIE, Brett",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20916,0,1
ME,0,-0.422,-0.365,0.06182666666666667,0.175,"PINGREE, Chellie",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20920,0,0
MO,0,0.45,0.247,0.025386666666666665,0.175,"LUETKEMEYER, Blaine",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20926,0,1
NV,0,-0.298,-0.163,0.056453333333333335,0.15,"TITUS, Alice (Dina)",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20927,0,0
NY,0,-0.416,-0.262,0.059533333333333334,0.175,"TONKO, Paul",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20934,0,0
PA,0,0.335,0.336,0.03124,0.175,"THOMPSON, Glenn",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20946,0,1
VA,0,-0.309,-0.047,0.06084,0.175,"CONNOLLY, Gerald E. (Gerry)",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20952,0,0
IL,0,-0.326,-0.231,0.04797333333333333,0.175,"QUIGLEY, Mike",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,20954,0,0
CA,0,-0.481,-0.37,0.06873333333333333,0.175,"CHU, Judy",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20955,0,0
CA,0,-0.314,-0.098,0.04806666666666667,0.175,"GARAMENDI, John",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,20958,0,0
AL,0,-0.402,0.394,0.04048,0.15,"SEWELL, Terri",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21102,0,0
AZ,0,0.704,-0.518,0.03521333333333333,0.15,"GOSAR, Paul",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21103,0,1
AZ,0,0.553,-0.22,0.0198,0.15,"SCHWEIKERT, David",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21105,0,1
AR,0,0.461,0.305,0.021106666666666666,0.15,"CRAWFORD, Rick",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21106,0,1
AR,0,0.348,0.636,0.015333333333333332,0.15,"WOMACK, Steve",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21108,0,1
FL,0,0.524,-0.078,0.017266666666666666,0.15,"WEBSTER, Daniel A.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21116,0,1
FL,0,-0.475,-0.006,0.04936,0.15,"WILSON, Frederica",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21118,0,0
GA,0,0.539,0.358,0.021213333333333334,0.15,"SCOTT, Austin",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21123,0,1
IN,0,0.38,0.385,0.019906666666666666,0.15,"BUCSHON, Larry",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21132,0,1
MD,0,0.674,-0.371,0.024866666666666665,0.15,"HARRIS, Andy",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21139,0,1
MA,0,-0.329,-0.1,0.03726666666666666,0.15,"KEATING, William R.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21140,0,0
MI,0,0.531,0.053,0.022026666666666667,0.15,"HUIZENGA, Bill",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21142,0,1
OH,0,0.436,0.235,0.02884,0.15,"JOHNSON, Bill",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21162,0,1
PA,0,0.378,0.393,0.030493333333333334,0.15,"KELLY, Mike",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21167,0,1
SC,0,0.695,-0.095,0.032986666666666664,0.15,"DUNCAN, Jeff",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21174,0,1
TN,0,0.431,0.396,0.01897333333333333,0.15,"FLEISCHMANN, Chuck",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21178,0,1
TN,0,0.578,-0.045,0.0196,0.15,"DESJARLAIS, Scott",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21179,0,1
VA,0,0.51,-0.337,0.015906666666666666,0.15,"GRIFFITH, H. Morgan",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21191,0,1
NV,0,0.384,0.213,0.020733333333333333,0.15,"AMODEI, Mark E.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21196,0,1
OR,0,-0.399,-0.416,0.05244,0.15,"BONAMICI, Suzanne",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21198,0,0
CA,0,0.542,0.009,0.03272,0.125,"LaMALFA, Doug",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21302,0,1
CA,0,-0.431,-0.51,0.050306666666666666,0.125,"HUFFMAN, Jared",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21303,0,0
CA,0,-0.246,0.008,0.02436,0.125,"BERA, Ami",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21304,0,0
CA,0,-0.355,-0.049,0.04324,0.125,"SWALWELL, Eric",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21306,0,0
CA,0,0.257,0.44,0.023746666666666666,0.1,"VALADAO, David G.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21307,0,1
CA,0,-0.304,0.048,0.05225333333333333,0.125,"BROWNLEY, Julia",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21308,0,0
CA,0,-0.39,-0.046,0.04126666666666667,0.125,"CÁRDENAS, Tony",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21309,0,0
CA,0,-0.26,0.046,0.02530666666666667,0.125,"RUIZ, Raul",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21311,0,0
CA,0,-0.456,-0.33,0.050186666666666664,0.125,"TAKANO, Mark",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21312,0,0
CA,0,-0.398,0.023,0.04076,0.125,"VARGAS, Juan",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21314,0,0
CA,0,-0.193,-0.038,0.044546666666666665,0.125,"PETERS, Scott",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21315,0,0
FL,0,-0.395,-0.024,0.028973333333333334,0.125,"FRANKEL, Lois",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21321,0,0
IL,0,-0.196,-0.122,0.026373333333333332,0.1,"SCHNEIDER, Brad",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21326,0,0
KY,0,0.488,0.291,0.022333333333333334,0.125,"BARR, Garland H. (Andy) IV",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21333,0,1
MO,0,0.389,0.301,0.02096,0.125,"WAGNER, Ann",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21337,0,1
NV,0,-0.32,0.156,0.02168,0.075,"HORSFORD, Steven",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21339,0,0
NH,0,-0.264,-0.086,0.047253333333333335,0.125,"KUSTER, Ann McLane",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21340,0,0
NY,0,-0.37,-0.205,0.04608,0.125,"MENG, Grace",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21342,0,0
NY,0,-0.482,-0.066,0.020973333333333333,0.125,"JEFFRIES, Hakeem",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21343,0,0
NC,0,0.523,0.205,0.021893333333333334,0.125,"HUDSON, Richard",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21346,0,1
OH,0,0.527,0.289,0.016933333333333335,0.125,"WENSTRUP, Brad",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21351,0,1
OH,0,-0.438,0.016,0.04068,0.125,"BEATTY, Joyce",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21352,0,0
OH,0,0.25,0.314,0.023813333333333332,0.125,"JOYCE, David",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21353,0,1
PA,0,0.684,-0.488,0.021053333333333334,0.125,"PERRY, Scott",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21356,0,1
PA,0,-0.344,0.042,0.03881333333333333,0.125,"CARTWRIGHT, Matt",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21358,0,0
TX,0,0.72,0.025,0.04032,0.125,"WEBER, Randy",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21360,0,1
TX,0,-0.4,-0.132,0.021333333333333333,0.125,"CASTRO, Joaquin",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21362,0,0
TX,0,0.593,0.061,0.017786666666666666,0.125,"WILLIAMS, Roger",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21364,0,1
TX,0,-0.408,0.361,0.03266666666666666,0.125,"VEASEY, Marc",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21365,0,0
WA,0,-0.316,0.005,0.04696,0.125,"KILMER, Derek",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21368,0,0
WI,0,-0.524,-0.555,0.06098666666666667,0.125,"POCAN, Mark",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21370,0,0
IL,0,-0.474,-0.02,0.03524,0.125,"KELLY, Robin L.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21371,0,0
MI,0,-0.359,-0.183,0.030053333333333335,0.125,"KILDEE, Dan",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21372,0,0
MO,0,0.577,0.202,0.01436,0.125,"SMITH, Jason",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21373,0,1
MA,0,-0.476,-0.266,0.024586666666666666,0.125,"CLARK, Katherine M.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21375,0,0
AL,0,0.674,0.114,0.008973333333333333,0.1,"PALMER, Gary James",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21500,0,1
AZ,0,-0.363,0.148,0.03505333333333333,0.1,"GALLEGO, Ruben",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21502,0,0
AR,0,0.436,0.277,0.014773333333333333,0.1,"HILL, French",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21503,0,1
CA,0,-0.513,-0.36,0.04752,0.1,"DESAULNIER, Mark James",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21504,0,0
CA,0,-0.324,0.141,0.02396,0.1,"AGUILAR, Peter Rey",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21506,0,0
CA,0,-0.373,-0.204,0.05122666666666666,0.1,"LIEU, Ted",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21507,0,0
CA,0,-0.367,0.067,0.022346666666666667,0.1,"TORRES, Norma Judith",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21508,0,0
CO,0,0.655,-0.432,0.01068,0.1,"BUCK, Kenneth Robert",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21510,0,1
GA,0,0.679,0.032,0.013706666666666667,0.1,"LOUDERMILK, Barry D.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21515,0,1
GA,0,0.69,0.282,0.017813333333333334,0.1,"ALLEN, Rick W.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21516,0,1
IL,0,0.402,-0.046,0.021026666666666666,0.1,"BOST, Mike",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21519,0,1
LA,0,0.425,0.049,0.008973333333333333,0.1,"GRAVES, Garret",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21523,0,1
MA,0,-0.286,-0.04,0.039093333333333334,0.1,"MOULTON, Seth",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21525,0,0
MI,0,0.447,0.17,0.02032,0.1,"MOOLENAAR, John",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21526,0,1
MI,0,-0.401,-0.19,0.03876,0.1,"DINGELL, Debbie",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21529,0,0
MN,0,0.467,-0.07,0.01504,0.1,"EMMER, Thomas Earl II",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21531,0,1
MT,0,0.439,-0.132,0.00928,0.05,"ZINKE, Ryan",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21532,0,1
NJ,0,-0.418,0.338,0.023186666666666668,0.125,"NORCROSS, Donald",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21536,0,0
NJ,0,-0.598,-0.218,0.05161333333333333,0.1,"WATSON COLEMAN, Bonnie",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21538,0,0
NY,0,0.306,-0.113,0.030146666666666665,0.1,"STEFANIK, Elise M",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21541,0,1
NC,0,0.566,0.285,0.02172,0.1,"ROUZER, David",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21544,0,1
NC,0,-0.463,-0.006,0.03024,0.125,"ADAMS, Alma",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21545,0,0
PA,0,-0.382,0.152,0.029266666666666667,0.1,"BOYLE, Brendan Francis",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21548,0,0
TX,0,0.708,0.118,0.028546666666666668,0.1,"BABIN, Brian",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21551,0,1
VA,0,-0.394,-0.104,0.032413333333333336,0.1,"BEYER, Donald Sternoff Jr.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21554,0,0
WA,0,0.317,0.33,0.020306666666666667,0.1,"NEWHOUSE, Daniel Milton",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,1,512,21556,0,1
WV,0,0.568,-0.241,0.0204,0.1,"MOONEY, Alex X.",0.499,-0.114,0.0,0.0,HR5860,"Continuing Appropriations Act, 2024 and Other Extensions Act",Passed,0,512,21557,0,1
